,date,break_inflate10,cpi,employ_rate,indust_prod,mortgage_rate30
641,1993-11-01,,0.0686341798215785,71.4605501978725,66.3292,7.155
642,1993-12-01,,0.0,71.6090405563977,66.7038,7.172
643,1994-01-01,,0.274348422496554,71.5546818339815,66.9164,7.06
644,1994-02-01,,0.34199726402188,71.6644119665758,66.9642,7.1525
645,1994-03-01,,0.340831629175198,71.5497473641674,67.6335,7.675
646,1994-04-01,,0.135869565217392,71.6432787436498,68.0334,8.316
647,1994-05-01,,0.0678426051560472,71.9550546246053,68.3531,8.5975
648,1994-06-01,,0.33898305084745,71.8095275616912,68.8002,8.3975
649,1994-07-01,,0.270270270270271,71.8357078430083,68.8863,8.614
650,1994-08-01,,0.404312668463614,72.0972049969144,69.3412,8.5125
651,1994-09-01,,0.268456375838927,72.2363837774079,69.5574,8.64
652,1994-10-01,,0.066934404283811,72.439065094431,70.119,8.925
653,1994-11-01,,0.13377926421403,72.6134820853343,70.5942,9.17
654,1994-12-01,,0.0,72.6805558416693,71.2814,9.198
655,1995-01-01,,0.400801603206414,72.5796084167921,71.4303,9.1475
656,1995-02-01,,0.399201596806389,72.7314773201482,71.3343,8.8275
657,1995-03-01,,0.331345261762749,72.7009378646405,71.4451,8.462
658,1995-04-01,,0.330250990752982,72.5981073492999,71.3289,8.32
659,1995-05-01,,0.197498354180374,72.4061599172794,71.66,7.955
660,1995-06-01,,0.197109067017092,72.4422103340273,71.8967,7.566
661,1995-07-01,,0.0,72.5457279789238,71.5924,7.6075
662,1995-08-01,,0.262295081967214,72.4757537718437,72.5339,7.86
663,1995-09-01,,0.196206671026807,72.488265636591,72.8247,7.636
664,1995-10-01,,0.326370757180149,72.5672131481479,72.713,7.475
665,1995-11-01,,-0.0650618087182741,72.4836740410666,72.8884,7.3775
666,1995-12-01,,-0.0651041666666584,72.3526800097258,73.1429,7.2
667,1996-01-01,,0.586319218241036,72.3379474956302,72.7471,7.03
668,1996-02-01,,0.323834196891202,72.5186311101476,73.7871,7.075
669,1996-03-01,,0.516462233699146,72.5943506278749,73.6749,7.624
670,1996-04-01,,0.385356454720635,72.5583805226072,74.4153,7.925
671,1996-05-01,,0.191938579654503,72.7101026473915,74.9718,8.07
672,1996-06-01,,0.0638569604086764,72.829141031058,75.5317,8.32
673,1996-07-01,,0.191448627951509,72.9926896196802,75.5323,8.245
674,1996-08-01,,0.19108280254778,73.0511309521067,75.9129,8.002
675,1996-09-01,,0.317863954227583,73.1687923971646,76.4032,8.23
676,1996-10-01,,0.316856780735101,73.2911539340761,76.3931,7.915
677,1996-11-01,,0.189513581806689,73.1555982602846,77.0672,7.618
678,1996-12-01,,0.0,73.1108974458913,77.5543,7.5975
679,1997-01-01,,0.315258511979816,73.0438189880452,77.6945,7.824
680,1997-02-01,,0.314267756128231,73.0735495712469,78.612,7.65
681,1997-03-01,,0.250626566416041,73.3545173642945,79.1021,7.8975
682,1997-04-01,,0.124999999999984,73.3652410788214,79.1683,8.1425
683,1997-05-01,,-0.0624219725343241,73.49515304679,79.6084,7.944
684,1997-06-01,,0.124921923797643,73.4546542344379,79.9802,7.69
685,1997-07-01,,0.124766063630677,73.6742329933107,80.6492,7.4975
686,1997-08-01,,0.186915887850476,73.7551998827942,81.4548,7.48
687,1997-09-01,,0.248756218905457,73.6475673081434,82.212,7.43
688,1997-10-01,,0.248138957816378,73.6616885569501,82.9309,7.294
689,1997-11-01,,-0.061881188118804,73.8106826691997,83.5919,7.205
690,1997-12-01,,-0.12383900928791,73.7474576048494,83.9696,7.095
691,1998-01-01,,0.185988840669536,73.7053763863769,84.3467,6.994
692,1998-02-01,,0.185643564356445,73.7761059660913,84.4865,7.0425
693,1998-03-01,,0.185299567634335,73.798697597069,84.5212,7.1275
694,1998-04-01,,0.184956843403215,73.8696645248306,84.8275,7.14
695,1998-05-01,,0.184615384615393,73.8809418452318,85.3596,7.144
696,1998-06-01,,0.122850122850123,73.8044566006634,84.8466,6.9975
697,1998-07-01,,0.122699386503052,73.7332331933252,84.5061,6.952
698,1998-08-01,,0.12254901960786,73.8019620676414,86.2464,6.9225
699,1998-09-01,,0.122399020807818,73.9284642337898,86.1707,6.7225
700,1998-10-01,,0.24449877750613,73.8638002680682,86.7671,6.71
701,1998-11-01,,0.0,73.9219699018442,86.6929,6.865
702,1998-12-01,,-0.0609756097561058,74.0555317866386,87.0633,6.738
703,1999-01-01,,0.244051250762677,74.0842273742613,87.4252,6.785
704,1999-02-01,,0.121728545343868,73.940104772464,87.926,6.8075
705,1999-03-01,,0.303951367781164,73.9380004725733,88.1101,7.04
706,1999-04-01,,0.727272727272714,73.8145468716425,88.3106,6.916
707,1999-05-01,,0.0,73.9775390808617,88.8487,7.145
708,1999-06-01,,0.0,73.9013786196195,88.7978,7.55
709,1999-07-01,,0.300842358604085,73.8762733972056,89.3119,7.632
710,1999-08-01,,0.239952009598097,73.9111373822852,89.7109,7.9425
711,1999-09-01,,0.478755236385384,73.8259891993498,89.3331,7.8225
712,1999-10-01,,0.178677784395466,73.9357279125433,90.4924,7.852
713,1999-11-01,,0.0594530321046454,74.0379011848994,90.965,7.7375
714,1999-12-01,,0.0,74.1145316195419,91.6804,7.912
715,2000-01-01,,0.297088532382659,74.262948311255,91.6261,8.21
716,2000-02-01,,0.592417061611377,74.282496526865,91.9626,8.325
717,2000-03-01,,0.824499411071837,74.2420260514942,92.3118,8.24
718,2000-04-01,,0.058411214953279,74.5074358484975,92.8872,8.1525
719,2000-05-01,,0.116754232340923,74.0795310698146,93.162,8.515
720,2000-06-01,,0.524781341107882,74.2129970898463,93.2168,8.288
721,2000-07-01,,0.23201856148492,73.8263952637286,93.04,8.1475
722,2000-08-01,,0.0,73.878045437264,92.79,8.0275
723,2000-09-01,,0.520833333333312,73.8620174405726,93.1547,7.912
724,2000-10-01,,0.172711571675311,73.8834533010549,92.8361,7.795
725,2000-11-01,,0.0574712643678088,73.9274213336229,92.8395,7.745
726,2000-12-01,,-0.0574382538770748,74.1172673888502,92.5334,7.382
727,2001-01-01,,0.632183908045972,73.9750260932629,92.0304,7.0325
728,2001-02-01,,0.39977155910909,73.8814145388572,91.4079,7.05
729,2001-03-01,,0.227531285551749,73.9200654395689,91.1751,6.952
730,2001-04-01,,0.3972758229285,73.5517645168955,90.8767,7.0775
731,2001-05-01,,0.452232899943458,73.396678220979,90.375,7.145
732,2001-06-01,,0.16882386043895,73.1426689313195,89.8626,7.16
733,2001-07-01,,-0.280898876404488,73.1263335025912,89.3288,7.1275
734,2001-08-01,,0.0,72.5759978152628,89.2201,6.95
735,2001-09-01,,0.450704225352114,72.793043127324,88.7478,6.8175
736,2001-10-01,,-0.33651149747618,72.4630205011504,88.4755,6.6175
737,2001-11-01,,-0.168823860438935,72.304983774745,87.9631,6.658
738,2001-12-01,,-0.394588500563707,72.2254724753132,87.9329,7.065
739,2002-01-01,,0.226372382569328,72.016936361078,88.5452,6.9975
740,2002-02-01,,0.395256916996071,72.3322025734365,88.5362,6.8925
741,2002-03-01,,0.562429696287966,72.1319101291406,89.2097,7.014
742,2002-04-01,,0.559284116331084,71.914776430061,89.6389,6.985
743,2002-05-01,,0.0,72.0263721401537,90.0271,6.806
744,2002-06-01,,0.0556173526140231,71.8410010987164,90.7645,6.65
745,2002-07-01,,0.111172873818774,71.7481011708978,90.7437,6.485
746,2002-08-01,,0.333148250971684,71.8895201377349,90.6268,6.29
747,2002-09-01,,0.16602102933039,72.0760441544809,90.7241,6.0925
748,2002-10-01,,0.165745856353599,71.8898083648196,90.4879,6.1125
749,2002-11-01,,0.0,71.541801459824,90.9823,6.068
750,2002-12-01,,-0.220628792057364,71.5700854082384,90.4919,6.0475
751,1919-01-01,,,,4.8773,
752,1919-02-01,,,,4.6617,
753,1919-03-01,,,,4.527,
754,1919-04-01,,,,4.6078,
755,1919-05-01,,,,4.6348,
756,1919-06-01,,,,4.9312,
757,1919-07-01,,,,5.2276,
758,1919-08-01,,,,5.3084,
759,1919-09-01,,,,5.2006,
760,1919-10-01,,,,5.1467,
761,1919-11-01,,,,5.0659,
762,1919-12-01,,,,5.1467,
763,1920-01-01,,,,5.6318,
764,1920-02-01,,,,5.6318,
765,1920-03-01,,,,5.524,
766,1920-04-01,,,,5.2276,
767,1920-05-01,,,,5.3623,
768,1920-06-01,,,,5.4162,
769,1920-07-01,,,,5.2815,
770,1920-08-01,,,,5.3084,
771,1920-09-01,,,,5.1198,
772,1920-10-01,,,,4.9042,
773,1920-11-01,,,,4.5,
774,1920-12-01,,,,4.2306,
775,1921-01-01,,,,3.9881,
776,1921-02-01,,,,3.9072,
777,1921-03-01,,,,3.7994,
778,1921-04-01,,,,3.7994,
779,1921-05-01,,,,3.9072,
780,1921-06-01,,,,3.8803,
781,1921-07-01,,,,3.8533,
782,1921-08-01,,,,3.9881,
783,1921-09-01,,,,4.015,
784,1921-10-01,,,,4.2575,
785,1921-11-01,,,,4.2036,
786,1921-12-01,,,,4.1767,
787,1922-01-01,,,,4.3384,
788,1922-02-01,,,,4.527,
789,1922-03-01,,,,4.7695,
790,1922-04-01,,,,4.6078,
791,1922-05-01,,,,4.8503,
792,1922-06-01,,,,5.0929,
793,1922-07-01,,,,5.0929,
794,1922-08-01,,,,4.9851,
795,1922-09-01,,,,5.2545,
796,1922-10-01,,,,5.5509,
797,1922-11-01,,,,5.7935,
798,1922-12-01,,,,5.9551,
799,1923-01-01,,,,5.8204,
800,1923-02-01,,,,5.9012,
801,1923-03-01,,,,6.0899,
802,1923-04-01,,,,6.2246,
803,1923-05-01,,,,6.3054,
804,1923-06-01,,,,6.2515,
805,1923-07-01,,,,6.1977,
806,1923-08-01,,,,6.0899,
807,1923-09-01,,,,5.9551,
808,1923-10-01,,,,5.9282,
809,1923-11-01,,,,5.9282,
810,1923-12-01,,,,5.7935,
811,1924-01-01,,,,5.9282,
812,1924-02-01,,,,6.036,
813,1924-03-01,,,,5.9282,
814,1924-04-01,,,,5.7396,
815,1924-05-01,,,,5.497,
816,1924-06-01,,,,5.2545,
817,1924-07-01,,,,5.1737,
818,1924-08-01,,,,5.3623,
819,1924-09-01,,,,5.5509,
820,1924-10-01,,,,5.6857,
821,1924-11-01,,,,5.7935,
822,1924-12-01,,,,5.9551,
823,1925-01-01,,,,6.1438,
824,1925-02-01,,,,6.1438,
825,1925-03-01,,,,6.1438,
826,1925-04-01,,,,6.1977,
827,1925-05-01,,,,6.1707,
828,1925-06-01,,,,6.1168,
829,1925-07-01,,,,6.2785,
830,1925-08-01,,,,6.1707,
831,1925-09-01,,,,6.0899,
832,1925-10-01,,,,6.3324,
833,1925-11-01,,,,6.4671,
834,1925-12-01,,,,6.548,
835,1926-01-01,,,,6.4402,
836,1926-02-01,,,,6.4402,
837,1926-03-01,,,,6.521,
838,1926-04-01,,,,6.521,
839,1926-05-01,,,,6.4671,
840,1926-06-01,,,,6.5479,
841,1926-07-01,,,,6.5749,
842,1926-08-01,,,,6.6557,
843,1926-09-01,,,,6.7635,
844,1926-10-01,,,,6.7635,
845,1926-11-01,,,,6.7366,
846,1926-12-01,,,,6.7096,
847,1927-01-01,,,,6.6827,
848,1927-02-01,,,,6.7366,
849,1927-03-01,,,,6.8174,
850,1927-04-01,,,,6.6557,
851,1927-05-01,,,,6.7096,
852,1927-06-01,,,,6.6827,
853,1927-07-01,,,,6.6018,
854,1927-08-01,,,,6.6018,
855,1927-09-01,,,,6.4941,
856,1927-10-01,,,,6.3593,
857,1927-11-01,,,,6.3593,
858,1927-12-01,,,,6.3863,
859,1928-01-01,,,,6.521,
860,1928-02-01,,,,6.5749,
861,1928-03-01,,,,6.6288,
862,1928-04-01,,,,6.6018,
863,1928-05-01,,,,6.6827,
864,1928-06-01,,,,6.7366,
865,1928-07-01,,,,6.8174,
866,1928-08-01,,,,6.9522,
867,1928-09-01,,,,7.006,
868,1928-10-01,,,,7.1408,
869,1928-11-01,,,,7.2755,
870,1928-12-01,,,,7.4102,
871,1929-01-01,,,,7.518,
872,1929-02-01,,,,7.4911,
873,1929-03-01,,,,7.518,
874,1929-04-01,,,,7.6528,
875,1929-05-01,,,,7.7875,
876,1929-06-01,,,,7.8414,
877,1929-07-01,,,,7.9492,
878,1929-08-01,,,,7.8683,
879,1929-09-01,,,,7.8144,
880,1929-10-01,,,,7.6797,
881,1929-11-01,,,,7.3025,
882,1929-12-01,,,,6.9791,
883,1930-01-01,,,,6.9791,
884,1930-02-01,,,,6.9521,
885,1930-03-01,,,,6.8444,
886,1930-04-01,,,,6.7905,
887,1930-05-01,,,,6.6827,
888,1930-06-01,,,,6.4941,
889,1930-07-01,,,,6.1977,
890,1930-08-01,,,,6.0629,
891,1930-09-01,,,,5.9551,
892,1930-10-01,,,,5.7935,
893,1930-11-01,,,,5.6587,
894,1930-12-01,,,,5.524,
895,1931-01-01,,,,5.497,
896,1931-02-01,,,,5.524,
897,1931-03-01,,,,5.6318,
898,1931-04-01,,,,5.6587,
899,1931-05-01,,,,5.5779,
900,1931-06-01,,,,5.4432,
901,1931-07-01,,,,5.3623,
902,1931-08-01,,,,5.1737,
903,1931-09-01,,,,4.9312,
904,1931-10-01,,,,4.7426,
905,1931-11-01,,,,4.6887,
906,1931-12-01,,,,4.6617,
907,1932-01-01,,,,4.527,
908,1932-02-01,,,,4.4192,
909,1932-03-01,,,,4.3653,
910,1932-04-01,,,,4.0689,
911,1932-05-01,,,,3.9342,
912,1932-06-01,,,,3.7994,
913,1932-07-01,,,,3.6916,
914,1932-08-01,,,,3.7994,
915,1932-09-01,,,,4.0419,
916,1932-10-01,,,,4.1767,
917,1932-11-01,,,,4.1767,
918,1932-12-01,,,,4.0958,
919,1933-01-01,,,,4.015,
920,1933-02-01,,,,4.0419,
921,1933-03-01,,,,3.7994,
922,1933-04-01,,,,4.0689,
923,1933-05-01,,,,4.7426,
924,1933-06-01,,,,5.4701,
925,1933-07-01,,,,5.9821,
926,1933-08-01,,,,5.7396,
927,1933-09-01,,,,5.4162,
928,1933-10-01,,,,5.1467,
929,1933-11-01,,,,4.8503,
930,1933-12-01,,,,4.8773,
931,1934-01-01,,,,5.039,
932,1934-02-01,,,,5.2815,
933,1934-03-01,,,,5.524,
934,1934-04-01,,,,5.524,
935,1934-05-01,,,,5.6318,
936,1934-06-01,,,,5.524,
937,1934-07-01,,,,5.1467,
938,1934-08-01,,,,5.0929,
939,1934-09-01,,,,4.7964,
940,1934-10-01,,,,5.012,
941,1934-11-01,,,,5.0659,
942,1934-12-01,,,,5.3893,
943,1935-01-01,,,,5.8204,
944,1935-02-01,,,,5.9282,
945,1935-03-01,,,,5.9012,
946,1935-04-01,,,,5.7935,
947,1935-05-01,,,,5.7935,
948,1935-06-01,,,,5.8743,
949,1935-07-01,,,,5.8743,
950,1935-08-01,,,,6.0899,
951,1935-09-01,,,,6.2515,
952,1935-10-01,,,,6.4402,
953,1935-11-01,,,,6.5749,
954,1935-12-01,,,,6.6557,
955,1936-01-01,,,,6.548,
956,1936-02-01,,,,6.3863,
957,1936-03-01,,,,6.4671,
958,1936-04-01,,,,6.8713,
959,1936-05-01,,,,7.006,
960,1936-06-01,,,,7.1408,
961,1936-07-01,,,,7.2755,
962,1936-08-01,,,,7.3833,
963,1936-09-01,,,,7.518,
964,1936-10-01,,,,7.6258,
965,1936-11-01,,,,7.8414,
966,1936-12-01,,,,8.0839,
967,1937-01-01,,,,8.0569,
968,1937-02-01,,,,8.1647,
969,1937-03-01,,,,8.3534,
970,1937-04-01,,,,8.3534,
971,1937-05-01,,,,8.3803,
972,1937-06-01,,,,8.2725,
973,1937-07-01,,,,8.3264,
974,1937-08-01,,,,8.2725,
975,1937-09-01,,,,8.0031,
976,1937-10-01,,,,7.4102,
977,1937-11-01,,,,6.6827,
978,1937-12-01,,,,6.0899,
979,1938-01-01,,,,5.9551,
980,1938-02-01,,,,5.9012,
981,1938-03-01,,,,5.9012,
982,1938-04-01,,,,5.7935,
983,1938-05-01,,,,5.6587,
984,1938-06-01,,,,5.7126,
985,1938-07-01,,,,6.036,
986,1938-08-01,,,,6.3593,
987,1938-09-01,,,,6.548,
988,1938-10-01,,,,6.7096,
989,1938-11-01,,,,6.9791,
990,1938-12-01,,,,7.0599,
991,1939-01-01,,,,7.0599,
992,1939-02-01,,,,7.1138,
993,1939-03-01,,,,7.1408,
994,1939-04-01,,,,7.1138,
995,1939-05-01,,,,7.0869,
996,1939-06-01,,,,7.2486,
997,1939-07-01,,,,7.4641,
998,1939-08-01,,,,7.5719,
999,1939-09-01,,,,8.03,
1000,1939-10-01,,,,8.4342,
1001,1939-11-01,,,,8.6498,
1002,1939-12-01,,,,8.6498,
1003,1940-01-01,,,,8.542,
1004,1940-02-01,,,,8.2725,
1005,1940-03-01,,,,8.0839,
1006,1940-04-01,,,,8.2456,
1007,1940-05-01,,,,8.4881,
1008,1940-06-01,,,,8.7575,
1009,1940-07-01,,,,8.8653,
1010,1940-08-01,,,,8.9192,
1011,1940-09-01,,,,9.1079,
1012,1940-10-01,,,,9.2426,
1013,1940-11-01,,,,9.4582,
1014,1940-12-01,,,,9.7815,
1015,1941-01-01,,,,10.024,
1016,1941-02-01,,,,10.3204,
1017,1941-03-01,,,,10.6438,
1018,1941-04-01,,,,10.6707,
1019,1941-05-01,,,,11.1558,
1020,1941-06-01,,,,11.2366,
1021,1941-07-01,,,,11.3713,
1022,1941-08-01,,,,11.5061,
1023,1941-09-01,,,,11.5061,
1024,1941-10-01,,,,11.6139,
1025,1941-11-01,,,,11.6678,
1026,1941-12-01,,,,11.8564,
1027,1942-01-01,,,,12.0989,
1028,1942-02-01,,,,12.3145,
1029,1942-03-01,,,,12.4492,
1030,1942-04-01,,,,12.0989,
1031,1942-05-01,,,,12.1258,
1032,1942-06-01,,,,12.1528,
1033,1942-07-01,,,,12.4492,
1034,1942-08-01,,,,12.8264,
1035,1942-09-01,,,,13.1229,
1036,1942-10-01,,,,13.554,
1037,1942-11-01,,,,13.8774,
1038,1942-12-01,,,,14.2007,
1039,1943-01-01,,,,14.3355,
1040,1943-02-01,,,,14.7127,
1041,1943-03-01,,,,14.8205,
1042,1943-04-01,,,,15.0091,
1043,1943-05-01,,,,15.1169,
1044,1943-06-01,,,,15.0361,
1045,1943-07-01,,,,15.4941,
1046,1943-08-01,,,,15.8175,
1047,1943-09-01,,,,16.2217,
1048,1943-10-01,,,,16.4642,
1049,1943-11-01,,,,16.6798,
1050,1943-12-01,,,,16.4642,
1051,1944-01-01,,,,16.6528,
1052,1944-02-01,,,,16.7876,
1053,1944-03-01,,,,16.7606,
1054,1944-04-01,,,,16.7606,
1055,1944-05-01,,,,16.6528,
1056,1944-06-01,,,,16.5989,
1057,1944-07-01,,,,16.572,
1058,1944-08-01,,,,16.7876,
1059,1944-09-01,,,,16.6798,
1060,1944-10-01,,,,16.7337,
1061,1944-11-01,,,,16.5989,
1062,1944-12-01,,,,16.545,
1063,1945-01-01,,,,16.3834,
1064,1945-02-01,,,,16.3295,
1065,1945-03-01,,,,16.2217,
1066,1945-04-01,,,,15.9253,
1067,1945-05-01,,,,15.4941,
1068,1945-06-01,,,,15.1438,
1069,1945-07-01,,,,14.7935,
1070,1945-08-01,,,,13.2576,
1071,1945-09-01,,,,12.072,
1072,1945-10-01,,,,11.5869,
1073,1945-11-01,,,,12.0181,
1074,1945-12-01,,,,12.072,
1075,1946-01-01,,,,11.3983,
1076,1946-02-01,,,,10.8324,
1077,1946-03-01,,,,11.9642,
1078,1946-04-01,,,,11.7486,
1079,1946-05-01,,,,11.3175,
1080,1946-06-01,,,,12.0181,
1081,1946-07-01,,,,12.4223,
1082,1946-08-01,,,,12.8803,
1083,1946-09-01,,,,13.1229,
1084,1946-10-01,,,,13.3654,
1085,1946-11-01,,,,13.4462,
1086,1946-12-01,,,,13.5271,
1087,1947-01-01,,,,13.6887,
1088,1947-02-01,,,,13.7696,
1089,1947-03-01,,,,13.8504,
1090,1947-04-01,,,,13.7426,
1091,1947-05-01,,,,13.7965,
1092,1947-06-01,,,,13.7965,
1093,1947-07-01,,,,13.7157,
1094,1947-08-01,,,,13.7965,
1095,1947-09-01,,,,13.9043,
1096,1947-10-01,,,,14.039,
1097,1947-11-01,,,,14.2277,
1098,1947-12-01,,,,14.2815,
1099,1948-01-01,,,,14.3624,
1100,1948-02-01,,,,14.3893,
1101,1948-03-01,,,,14.2277,
1102,1948-04-01,,,,14.2546,
1103,1948-05-01,,,,14.4971,
1104,1948-06-01,,,,14.6857,
1105,1948-07-01,,,,14.6857,
1106,1948-08-01,,,,14.6318,
1107,1948-09-01,,,,14.5241,
1108,1948-10-01,,,,14.6319,
1109,1948-11-01,,,,14.4432,
1110,1948-12-01,,,,14.3085,
1111,1949-01-01,,,,14.1738,
1112,1949-02-01,,,,14.039,
1113,1949-03-01,,,,13.7696,
1114,1949-04-01,,,,13.6887,
1115,1949-05-01,,,,13.5001,
1116,1949-06-01,,,,13.4732,
1117,1949-07-01,,,,13.4462,
1118,1949-08-01,,,,13.5809,
1119,1949-09-01,,,,13.7157,
1120,1949-10-01,,,,13.2037,
1121,1949-11-01,,,,13.554,
1122,1949-12-01,,,,13.7965,
1123,1950-01-01,,,,14.039,
1124,1950-02-01,,,,14.0929,
1125,1950-03-01,,,,14.551,
1126,1950-04-01,,,,15.036,
1127,1950-05-01,,,,15.3863,
1128,1950-06-01,,,,15.8444,
1129,1950-07-01,,,,16.3564,
1130,1950-08-01,,,,16.8684,
1131,1950-09-01,,,,16.7606,
1132,1950-10-01,,,,16.8684,
1133,1950-11-01,,,,16.8415,
1134,1950-12-01,,,,17.1379,
1135,1951-01-01,,,,17.1917,
1136,1951-02-01,,,,17.2995,
1137,1951-03-01,,,,17.3804,
1138,1951-04-01,,,,17.4073,
1139,1951-05-01,,,,17.3534,
1140,1951-06-01,,,,17.2726,
1141,1951-07-01,,,,17.0031,
1142,1951-08-01,,,,16.8415,
1143,1951-09-01,,,,16.9492,
1144,1951-10-01,,,,16.9223,
1145,1951-11-01,,,,17.057,
1146,1951-12-01,,,,17.1648,
1147,1952-01-01,,,,17.3534,
1148,1952-02-01,,,,17.4612,
1149,1952-03-01,,,,17.5151,
1150,1952-04-01,,,,17.3534,
1151,1952-05-01,,,,17.1918,
1152,1952-06-01,,,,17.0301,
1153,1952-07-01,,,,16.7606,
1154,1952-08-01,,,,17.8385,
1155,1952-09-01,,,,18.4852,
1156,1952-10-01,,,,18.6738,
1157,1952-11-01,,,,19.0511,
1158,1952-12-01,,,,19.1588,
1159,1953-01-01,,,,19.2127,
1160,1953-02-01,,,,19.3205,
1161,1953-03-01,,,,19.4822,
1162,1953-04-01,,,,19.563,
1163,1953-05-01,,,,19.6708,
1164,1953-06-01,,,,19.59,
1165,1953-07-01,,,,19.8325,
1166,1953-08-01,,,,19.7247,
1167,1953-09-01,,,,19.3205,
1168,1953-10-01,,,,19.1588,
1169,1953-11-01,,,,18.7008,
1170,1953-12-01,,,,18.2427,
1171,1954-01-01,,,,18.1079,
1172,1954-02-01,,,,18.1618,
1173,1954-03-01,,,,18.054,
1174,1954-04-01,,,,17.9462,
1175,1954-05-01,,,,18.054,
1176,1954-06-01,,,,18.1079,
1177,1954-07-01,,,,18.1349,
1178,1954-08-01,,,,18.1079,
1179,1954-09-01,,,,18.1349,
1180,1954-10-01,,,,18.3505,
1181,1954-11-01,,,,18.6469,
1182,1954-12-01,,,,18.8894,
1183,1955-01-01,,,,19.3205,
1184,1955-02-01,,,,19.563,
1185,1955-03-01,,,,20.0211,
1186,1955-04-01,,,,20.2636,
1187,1955-05-01,,,,20.587,
1188,1955-06-01,,,,20.6139,
1189,1955-07-01,,,,20.7756,
1190,1955-08-01,,,,20.7487,
1191,1955-09-01,,,,20.8834,
1192,1955-10-01,,,,21.2337,
1193,1955-11-01,,,,21.2876,
1194,1955-12-01,,,,21.3684,
1195,1956-01-01,,,,21.5032,
1196,1956-02-01,,,,21.3145,
1197,1956-03-01,,,,21.3145,
1198,1956-04-01,,,,21.4762,
1199,1956-05-01,,,,21.2876,
1200,1956-06-01,,,,21.099,
1201,1956-07-01,,,,20.4522,
1202,1956-08-01,,,,21.2876,
1203,1956-09-01,,,,21.7726,
1204,1956-10-01,,,,21.9613,
1205,1956-11-01,,,,21.7726,
1206,1956-12-01,,,,22.096,
1207,1957-01-01,,,,22.0151,
1208,1957-02-01,,,,22.2307,
1209,1957-03-01,,,,22.2038,
1210,1957-04-01,,,,21.9074,
1211,1957-05-01,,,,21.8265,
1212,1957-06-01,,,,21.8804,
1213,1957-07-01,,,,22.0151,
1214,1957-08-01,,,,22.0152,
1215,1957-09-01,,,,21.8265,
1216,1957-10-01,,,,21.5032,
1217,1957-11-01,,,,20.9912,
1218,1957-12-01,,,,20.587,
1219,1958-01-01,,,,20.2097,
1220,1958-02-01,,,,19.7786,
1221,1958-03-01,,,,19.5361,
1222,1958-04-01,,,,19.2127,
1223,1958-05-01,,,,19.4013,
1224,1958-06-01,,,,19.9133,
1225,1958-07-01,,,,20.2097,
1226,1958-08-01,,,,20.6139,
1227,1958-09-01,,,,20.8026,
1228,1958-10-01,,,,21.0451,
1229,1958-11-01,,,,21.6649,
1230,1958-12-01,,,,21.6918,
1231,1959-01-01,,,,22.0151,
1232,1959-02-01,,,,22.4463,
1233,1959-03-01,,,,22.7696,
1234,1959-04-01,,,,23.2547,
1235,1959-05-01,,,,23.605,
1236,1959-06-01,,,,23.6319,
1237,1959-07-01,,,,23.066,
1238,1959-08-01,,,,22.2846,
1239,1959-09-01,,,,22.2577,
1240,1959-10-01,,,,22.096,
1241,1959-11-01,,,,22.2307,
1242,1959-12-01,,,,23.605,
